LOCATION,SUBJECT,MEASURE,TIME,Value,Flag Codes,Country_Name
FIN,VOLUNTARY,PC_GDP,2009,2.06,,Finland
FIN,VOLUNTARY,PC_GDP,2010,2.095,,Finland
FIN,VOLUNTARY,PC_GDP,2011,2.065,,Finland
FIN,VOLUNTARY,PC_GDP,2012,2.091,,Finland
FIN,VOLUNTARY,PC_GDP,2013,2.162,,Finland
FIN,VOLUNTARY,PC_GDP,2014,2.15,,Finland
FIN,VOLUNTARY,PC_GDP,2015,2.224,,Finland
FIN,VOLUNTARY,PC_GDP,2016,2.229,,Finland
FIN,VOLUNTARY,PC_GDP,2017,2.152,,Finland
FIN,VOLUNTARY,PC_GDP,2018,2.084,,Finland
FIN,VOLUNTARY,PC_GDP,2019,2.029,,Finland
FIN,VOLUNTARY,PC_GDP,2020,2.014,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1970,71.261,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1971,71.005,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1972,69.715,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1973,71.784,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1974,72.783,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1975,76.933,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1976,76.854,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1977,77.356,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1978,76.561,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1979,77.133,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1980,77.946,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1981,78.509,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1982,78.768,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1983,77.719,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1984,77.204,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1985,77.578,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1986,78.35,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1987,78.683,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1988,78.501,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1989,79.094,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1990,79.999,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1991,80.301,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1992,78.928,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1993,75.363,B,Finland
FIN,COMPULSORY,PC_HEALTHXP,1994,74.791,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1995,71.23,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1996,71.117,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1997,71.392,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1998,72.024,,Finland
FIN,COMPULSORY,PC_HEALTHXP,1999,71.207,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2000,74.123,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2001,74.58,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2002,75.117,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2003,75.472,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2004,76.012,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2005,76.164,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2006,77.281,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2007,77.184,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2008,77.376,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2009,77.518,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2010,77.084,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2011,77.613,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2012,78.186,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2013,77.95,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2014,78.016,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2015,76.94,B,Finland
FIN,COMPULSORY,PC_HEALTHXP,2016,76.226,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2017,76.418,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2018,76.956,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2019,77.873,,Finland
FIN,COMPULSORY,PC_HEALTHXP,2020,79.053,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1970,28.739,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1971,28.993,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1972,30.285,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1973,28.216,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1974,27.217,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1975,23.067,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1976,23.146,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1977,22.645,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1978,23.439,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1979,22.867,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1980,22.054,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1981,21.491,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1982,21.231,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1983,22.281,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1984,22.796,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1985,22.422,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1986,21.65,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1987,21.317,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1988,21.499,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1989,20.905,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1990,20.001,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1991,19.699,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1992,21.072,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1993,24.637,B,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1994,25.216,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1995,28.77,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1996,28.883,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1997,28.608,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1998,27.976,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,1999,28.793,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2000,25.877,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2001,25.42,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2002,24.883,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2003,24.528,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2004,23.988,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2005,23.836,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2006,22.719,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2007,22.816,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2008,22.624,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2009,22.482,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2010,22.916,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2011,22.387,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2012,21.814,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2013,22.05,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2014,21.984,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2015,23.06,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2016,23.774,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2017,23.582,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2018,23.044,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2019,22.127,,Finland
FIN,VOLUNTARY,PC_HEALTHXP,2020,20.947,,Finland
FIN,COMPULSORY,USD_CAP,1970,108.186,,Finland
FIN,COMPULSORY,USD_CAP,1971,122.805,,Finland
FIN,COMPULSORY,USD_CAP,1972,135.876,,Finland
FIN,COMPULSORY,USD_CAP,1973,154.5,,Finland
FIN,COMPULSORY,USD_CAP,1974,178.107,,Finland
FIN,COMPULSORY,USD_CAP,1975,219.766,,Finland
FIN,COMPULSORY,USD_CAP,1976,247.06,,Finland
FIN,COMPULSORY,USD_CAP,1977,270.881,,Finland
FIN,COMPULSORY,USD_CAP,1978,291.245,,Finland
FIN,COMPULSORY,USD_CAP,1979,334.842,,Finland
FIN,COMPULSORY,USD_CAP,1980,384.087,,Finland
FIN,COMPULSORY,USD_CAP,1981,435.277,,Finland
FIN,COMPULSORY,USD_CAP,1982,479.456,,Finland
FIN,COMPULSORY,USD_CAP,1983,512.208,,Finland
FIN,COMPULSORY,USD_CAP,1984,552.234,,Finland
FIN,COMPULSORY,USD_CAP,1985,624.932,,Finland
FIN,COMPULSORY,USD_CAP,1986,676.647,,Finland
FIN,COMPULSORY,USD_CAP,1987,744.855,,Finland
FIN,COMPULSORY,USD_CAP,1988,807.393,,Finland
FIN,COMPULSORY,USD_CAP,1989,897.136,,Finland
FIN,COMPULSORY,USD_CAP,1990,1009.268,,Finland
FIN,COMPULSORY,USD_CAP,1991,1084.31,,Finland
FIN,COMPULSORY,USD_CAP,1992,1053.147,,Finland
FIN,COMPULSORY,USD_CAP,1993,924.208,B,Finland
FIN,COMPULSORY,USD_CAP,1994,911.085,,Finland
FIN,COMPULSORY,USD_CAP,1995,958.888,,Finland
FIN,COMPULSORY,USD_CAP,1996,1008.553,,Finland
FIN,COMPULSORY,USD_CAP,1997,1053.231,,Finland
FIN,COMPULSORY,USD_CAP,1998,1097.609,,Finland
FIN,COMPULSORY,USD_CAP,1999,1146.15,,Finland
FIN,COMPULSORY,USD_CAP,2000,1391.184,,Finland
FIN,COMPULSORY,USD_CAP,2001,1478.384,,Finland
FIN,COMPULSORY,USD_CAP,2002,1653.49,,Finland
FIN,COMPULSORY,USD_CAP,2003,1718.565,,Finland
FIN,COMPULSORY,USD_CAP,2004,1884.121,,Finland
FIN,COMPULSORY,USD_CAP,2005,1960.091,,Finland
FIN,COMPULSORY,USD_CAP,2006,2127.288,,Finland
FIN,COMPULSORY,USD_CAP,2007,2319.339,,Finland
FIN,COMPULSORY,USD_CAP,2008,2509.904,,Finland
FIN,COMPULSORY,USD_CAP,2009,2543.719,,Finland
FIN,COMPULSORY,USD_CAP,2010,2641.939,,Finland
FIN,COMPULSORY,USD_CAP,2011,2792.737,,Finland
FIN,COMPULSORY,USD_CAP,2012,2960.272,,Finland
FIN,COMPULSORY,USD_CAP,2013,3065.951,,Finland
FIN,COMPULSORY,USD_CAP,2014,3086.132,,Finland
FIN,COMPULSORY,USD_CAP,2015,3071.841,B,Finland
FIN,COMPULSORY,USD_CAP,2016,3127.991,,Finland
FIN,COMPULSORY,USD_CAP,2017,3221.252,,Finland
FIN,COMPULSORY,USD_CAP,2018,3332.537,,Finland
FIN,COMPULSORY,USD_CAP,2019,3413.665,,Finland
FIN,COMPULSORY,USD_CAP,2020,3640.102,,Finland
FIN,VOLUNTARY,USD_CAP,1970,43.631,,Finland
FIN,VOLUNTARY,USD_CAP,1971,50.144,,Finland
FIN,VOLUNTARY,USD_CAP,1972,59.027,,Finland
FIN,VOLUNTARY,USD_CAP,1973,60.729,,Finland
FIN,VOLUNTARY,USD_CAP,1974,66.602,,Finland
FIN,VOLUNTARY,USD_CAP,1975,65.893,,Finland
FIN,VOLUNTARY,USD_CAP,1976,74.407,,Finland
FIN,VOLUNTARY,USD_CAP,1977,79.297,,Finland
FIN,VOLUNTARY,USD_CAP,1978,89.164,,Finland
FIN,VOLUNTARY,USD_CAP,1979,99.268,,Finland
FIN,VOLUNTARY,USD_CAP,1980,108.675,,Finland
FIN,VOLUNTARY,USD_CAP,1981,119.152,,Finland
FIN,VOLUNTARY,USD_CAP,1982,129.232,,Finland
FIN,VOLUNTARY,USD_CAP,1983,146.847,,Finland
FIN,VOLUNTARY,USD_CAP,1984,163.055,,Finland
FIN,VOLUNTARY,USD_CAP,1985,180.618,,Finland
FIN,VOLUNTARY,USD_CAP,1986,186.972,,Finland
FIN,VOLUNTARY,USD_CAP,1987,201.793,,Finland
FIN,VOLUNTARY,USD_CAP,1988,221.122,,Finland
FIN,VOLUNTARY,USD_CAP,1989,237.121,,Finland
FIN,VOLUNTARY,USD_CAP,1990,252.332,,Finland
FIN,VOLUNTARY,USD_CAP,1991,265.997,,Finland
FIN,VOLUNTARY,USD_CAP,1992,281.173,,Finland
FIN,VOLUNTARY,USD_CAP,1993,302.129,B,Finland
FIN,VOLUNTARY,USD_CAP,1994,307.169,,Finland
FIN,VOLUNTARY,USD_CAP,1995,387.291,,Finland
FIN,VOLUNTARY,USD_CAP,1996,409.608,,Finland
FIN,VOLUNTARY,USD_CAP,1997,422.052,,Finland
FIN,VOLUNTARY,USD_CAP,1998,426.35,,Finland
FIN,VOLUNTARY,USD_CAP,1999,463.46,,Finland
FIN,VOLUNTARY,USD_CAP,2000,485.665,,Finland
FIN,VOLUNTARY,USD_CAP,2001,503.883,,Finland
FIN,VOLUNTARY,USD_CAP,2002,547.725,,Finland
FIN,VOLUNTARY,USD_CAP,2003,558.525,,Finland
FIN,VOLUNTARY,USD_CAP,2004,594.594,,Finland
FIN,VOLUNTARY,USD_CAP,2005,613.409,,Finland
FIN,VOLUNTARY,USD_CAP,2006,625.384,,Finland
FIN,VOLUNTARY,USD_CAP,2007,685.594,,Finland
FIN,VOLUNTARY,USD_CAP,2008,733.871,,Finland
FIN,VOLUNTARY,USD_CAP,2009,737.734,,Finland
FIN,VOLUNTARY,USD_CAP,2010,785.39,,Finland
FIN,VOLUNTARY,USD_CAP,2011,805.566,,Finland
FIN,VOLUNTARY,USD_CAP,2012,825.916,,Finland
FIN,VOLUNTARY,USD_CAP,2013,867.285,,Finland
FIN,VOLUNTARY,USD_CAP,2014,869.622,,Finland
FIN,VOLUNTARY,USD_CAP,2015,920.652,,Finland
FIN,VOLUNTARY,USD_CAP,2016,975.563,,Finland
FIN,VOLUNTARY,USD_CAP,2017,994.057,,Finland
FIN,VOLUNTARY,USD_CAP,2018,997.906,,Finland
FIN,VOLUNTARY,USD_CAP,2019,969.969,,Finland
FIN,VOLUNTARY,USD_CAP,2020,964.519,,Finland
FRA,COMPULSORY,PC_GDP,1970,3.894,,France
FRA,COMPULSORY,PC_GDP,1975,4.77,,France
FRA,COMPULSORY,PC_GDP,1980,5.378,,France
FRA,COMPULSORY,PC_GDP,1985,5.986,,France
FRA,COMPULSORY,PC_GDP,1990,6.076,,France
FRA,COMPULSORY,PC_GDP,1991,6.217,,France
FRA,COMPULSORY,PC_GDP,1992,6.411,,France
FRA,COMPULSORY,PC_GDP,1993,6.716,,France
FRA,COMPULSORY,PC_GDP,1994,6.656,,France
FRA,COMPULSORY,PC_GDP,1995,7.818,B,France
FRA,COMPULSORY,PC_GDP,1996,7.809,,France
FRA,COMPULSORY,PC_GDP,1997,7.719,,France
FRA,COMPULSORY,PC_GDP,1998,7.628,,France
FRA,COMPULSORY,PC_GDP,1999,7.624,,France
FRA,COMPULSORY,PC_GDP,2000,7.56,,France
FRA,COMPULSORY,PC_GDP,2001,7.659,,France
FRA,COMPULSORY,PC_GDP,2002,7.935,,France
FRA,COMPULSORY,PC_GDP,2003,7.943,B,France
FRA,COMPULSORY,PC_GDP,2004,8.008,,France
FRA,COMPULSORY,PC_GDP,2005,8.038,,France
FRA,COMPULSORY,PC_GDP,2006,8.021,B,France
FRA,COMPULSORY,PC_GDP,2007,7.945,,France
FRA,COMPULSORY,PC_GDP,2008,8.032,,France
FRA,COMPULSORY,PC_GDP,2009,8.636,,France
FRA,COMPULSORY,PC_GDP,2010,8.561,,France
FRA,COMPULSORY,PC_GDP,2011,8.501,,France
FRA,COMPULSORY,PC_GDP,2012,8.596,,France
FRA,COMPULSORY,PC_GDP,2013,9.345,B,France
FRA,COMPULSORY,PC_GDP,2014,9.479,,France
FRA,COMPULSORY,PC_GDP,2015,9.438,,France
FRA,COMPULSORY,PC_GDP,2016,9.521,,France
FRA,COMPULSORY,PC_GDP,2017,9.43,,France
FRA,COMPULSORY,PC_GDP,2018,9.345,,France
FRA,COMPULSORY,PC_GDP,2019,9.273,,France
FRA,COMPULSORY,PC_GDP,2020,10.338,,France
FRA,VOLUNTARY,PC_GDP,1970,1.308,,France
FRA,VOLUNTARY,PC_GDP,1975,1.386,,France
FRA,VOLUNTARY,PC_GDP,1980,1.38,,France
FRA,VOLUNTARY,PC_GDP,1985,1.685,,France
FRA,VOLUNTARY,PC_GDP,1990,1.921,,France
FRA,VOLUNTARY,PC_GDP,1991,2.004,,France
FRA,VOLUNTARY,PC_GDP,1992,2.035,,France
FRA,VOLUNTARY,PC_GDP,1993,2.141,,France
FRA,VOLUNTARY,PC_GDP,1994,2.185,,France
FRA,VOLUNTARY,PC_GDP,1995,2.066,B,France
FRA,VOLUNTARY,PC_GDP,1996,2.077,,France
FRA,VOLUNTARY,PC_GDP,1997,2.041,,France
FRA,VOLUNTARY,PC_GDP,1998,2.031,,France
FRA,VOLUNTARY,PC_GDP,1999,2.036,,France
FRA,VOLUNTARY,PC_GDP,2000,2.024,,France
FRA,VOLUNTARY,PC_GDP,2001,2.047,,France
FRA,VOLUNTARY,PC_GDP,2002,2.087,,France
FRA,VOLUNTARY,PC_GDP,2003,2.14,B,France
FRA,VOLUNTARY,PC_GDP,2004,2.156,,France
FRA,VOLUNTARY,PC_GDP,2005,2.177,,France
FRA,VOLUNTARY,PC_GDP,2006,2.365,B,France
FRA,VOLUNTARY,PC_GDP,2007,2.37,,France
FRA,VOLUNTARY,PC_GDP,2008,2.469,,France
FRA,VOLUNTARY,PC_GDP,2009,2.651,,France
FRA,VOLUNTARY,PC_GDP,2010,2.665,,France
FRA,VOLUNTARY,PC_GDP,2011,2.684,,France
FRA,VOLUNTARY,PC_GDP,2012,2.701,,France
FRA,VOLUNTARY,PC_GDP,2013,2.059,B,France
FRA,VOLUNTARY,PC_GDP,2014,2.055,,France
FRA,VOLUNTARY,PC_GDP,2015,2.003,,France
FRA,VOLUNTARY,PC_GDP,2016,1.965,,France
FRA,VOLUNTARY,PC_GDP,2017,1.928,,France
FRA,VOLUNTARY,PC_GDP,2018,1.867,,France
FRA,VOLUNTARY,PC_GDP,2019,1.825,,France
FRA,VOLUNTARY,PC_GDP,2020,1.867,,France
FRA,COMPULSORY,PC_HEALTHXP,1970,74.857,,France
FRA,COMPULSORY,PC_HEALTHXP,1975,77.488,,France
FRA,COMPULSORY,PC_HEALTHXP,1980,79.577,,France
FRA,COMPULSORY,PC_HEALTHXP,1985,78.03,,France
FRA,COMPULSORY,PC_HEALTHXP,1990,75.982,,France
FRA,COMPULSORY,PC_HEALTHXP,1991,75.628,,France
FRA,COMPULSORY,PC_HEALTHXP,1992,75.903,,France
FRA,COMPULSORY,PC_HEALTHXP,1993,75.829,,France
FRA,COMPULSORY,PC_HEALTHXP,1994,75.282,,France
FRA,COMPULSORY,PC_HEALTHXP,1995,79.101,B,France
FRA,COMPULSORY,PC_HEALTHXP,1996,78.991,,France
FRA,COMPULSORY,PC_HEALTHXP,1997,79.085,,France
FRA,COMPULSORY,PC_HEALTHXP,1998,78.974,,France
FRA,COMPULSORY,PC_HEALTHXP,1999,78.923,,France
FRA,COMPULSORY,PC_HEALTHXP,2000,78.88,,France
FRA,COMPULSORY,PC_HEALTHXP,2001,78.912,,France
FRA,COMPULSORY,PC_HEALTHXP,2002,79.175,,France
FRA,COMPULSORY,PC_HEALTHXP,2003,78.778,B,France
FRA,COMPULSORY,PC_HEALTHXP,2004,78.786,,France
FRA,COMPULSORY,PC_HEALTHXP,2005,78.685,,France
FRA,COMPULSORY,PC_HEALTHXP,2006,77.228,B,France
FRA,COMPULSORY,PC_HEALTHXP,2007,77.021,,France
FRA,COMPULSORY,PC_HEALTHXP,2008,76.491,,France
FRA,COMPULSORY,PC_HEALTHXP,2009,76.513,,France
FRA,COMPULSORY,PC_HEALTHXP,2010,76.259,,France
FRA,COMPULSORY,PC_HEALTHXP,2011,76.004,,France
FRA,COMPULSORY,PC_HEALTHXP,2012,76.088,,France
FRA,COMPULSORY,PC_HEALTHXP,2013,81.944,B,France
FRA,COMPULSORY,PC_HEALTHXP,2014,82.183,,France
FRA,COMPULSORY,PC_HEALTHXP,2015,82.494,,France
FRA,COMPULSORY,PC_HEALTHXP,2016,82.894,,France
FRA,COMPULSORY,PC_HEALTHXP,2017,83.026,,France
FRA,COMPULSORY,PC_HEALTHXP,2018,83.345,,France
FRA,COMPULSORY,PC_HEALTHXP,2019,83.552,,France
FRA,COMPULSORY,PC_HEALTHXP,2020,84.706,,France
FRA,VOLUNTARY,PC_HEALTHXP,1970,25.143,,France
FRA,VOLUNTARY,PC_HEALTHXP,1975,22.512,,France
FRA,VOLUNTARY,PC_HEALTHXP,1980,20.423,,France
FRA,VOLUNTARY,PC_HEALTHXP,1985,21.97,,France
FRA,VOLUNTARY,PC_HEALTHXP,1990,24.018,,France
FRA,VOLUNTARY,PC_HEALTHXP,1991,24.372,,France
FRA,VOLUNTARY,PC_HEALTHXP,1992,24.097,,France
FRA,VOLUNTARY,PC_HEALTHXP,1993,24.171,,France
FRA,VOLUNTARY,PC_HEALTHXP,1994,24.718,,France
FRA,VOLUNTARY,PC_HEALTHXP,1995,20.899,B,France
FRA,VOLUNTARY,PC_HEALTHXP,1996,21.009,,France
FRA,VOLUNTARY,PC_HEALTHXP,1997,20.915,,France
FRA,VOLUNTARY,PC_HEALTHXP,1998,21.026,,France
FRA,VOLUNTARY,PC_HEALTHXP,1999,21.077,,France
FRA,VOLUNTARY,PC_HEALTHXP,2000,21.12,,France
FRA,VOLUNTARY,PC_HEALTHXP,2001,21.088,,France
FRA,VOLUNTARY,PC_HEALTHXP,2002,20.825,,France
FRA,VOLUNTARY,PC_HEALTHXP,2003,21.222,B,France
FRA,VOLUNTARY,PC_HEALTHXP,2004,21.214,,France
FRA,VOLUNTARY,PC_HEALTHXP,2005,21.315,,France
FRA,VOLUNTARY,PC_HEALTHXP,2006,22.772,B,France
FRA,VOLUNTARY,PC_HEALTHXP,2007,22.979,,France
FRA,VOLUNTARY,PC_HEALTHXP,2008,23.509,,France
FRA,VOLUNTARY,PC_HEALTHXP,2009,23.487,,France
FRA,VOLUNTARY,PC_HEALTHXP,2010,23.741,,France
FRA,VOLUNTARY,PC_HEALTHXP,2011,23.996,,France
FRA,VOLUNTARY,PC_HEALTHXP,2012,23.912,,France
FRA,VOLUNTARY,PC_HEALTHXP,2013,18.056,B,France
FRA,VOLUNTARY,PC_HEALTHXP,2014,17.817,,France
FRA,VOLUNTARY,PC_HEALTHXP,2015,17.506,,France
FRA,VOLUNTARY,PC_HEALTHXP,2016,17.106,,France
FRA,VOLUNTARY,PC_HEALTHXP,2017,16.974,,France
FRA,VOLUNTARY,PC_HEALTHXP,2018,16.655,,France
FRA,VOLUNTARY,PC_HEALTHXP,2019,16.448,,France
FRA,VOLUNTARY,PC_HEALTHXP,2020,15.294,,France
FRA,COMPULSORY,USD_CAP,1970,143.832,,France
FRA,COMPULSORY,USD_CAP,1975,281.755,,France
FRA,COMPULSORY,USD_CAP,1980,525.071,,France
FRA,COMPULSORY,USD_CAP,1985,781.197,,France
FRA,COMPULSORY,USD_CAP,1990,1108.664,,France
FRA,COMPULSORY,USD_CAP,1991,1178.313,,France
FRA,COMPULSORY,USD_CAP,1992,1253.26,,France
FRA,COMPULSORY,USD_CAP,1993,1329.651,,France
FRA,COMPULSORY,USD_CAP,1994,1367.9,,France
FRA,COMPULSORY,USD_CAP,1995,1661.851,B,France
FRA,COMPULSORY,USD_CAP,1996,1713.677,,France
FRA,COMPULSORY,USD_CAP,1997,1768.806,,France
FRA,COMPULSORY,USD_CAP,1998,1833.733,,France
FRA,COMPULSORY,USD_CAP,1999,1918.86,,France
FRA,COMPULSORY,USD_CAP,2000,2119.934,,France
FRA,COMPULSORY,USD_CAP,2001,2268.942,,France
FRA,COMPULSORY,USD_CAP,2002,2495.624,,France
FRA,COMPULSORY,USD_CAP,2003,2407.666,B,France
FRA,COMPULSORY,USD_CAP,2004,2498.276,,France
FRA,COMPULSORY,USD_CAP,2005,2568.72,,France
FRA,COMPULSORY,USD_CAP,2006,2660.408,B,France
FRA,COMPULSORY,USD_CAP,2007,2763.696,,France
FRA,COMPULSORY,USD_CAP,2008,2852.607,,France
FRA,COMPULSORY,USD_CAP,2009,2969.347,,France
FRA,COMPULSORY,USD_CAP,2010,3084.738,,France
FRA,COMPULSORY,USD_CAP,2011,3163.075,,France
FRA,COMPULSORY,USD_CAP,2012,3271.337,,France
FRA,COMPULSORY,USD_CAP,2013,3724.333,B,France
FRA,COMPULSORY,USD_CAP,2014,3802.346,,France
FRA,COMPULSORY,USD_CAP,2015,3850.12,,France
FRA,COMPULSORY,USD_CAP,2016,4085.111,,France
FRA,COMPULSORY,USD_CAP,2017,4156.1,,France
FRA,COMPULSORY,USD_CAP,2018,4250.006,,France
FRA,COMPULSORY,USD_CAP,2019,4317.845,,France
FRA,COMPULSORY,USD_CAP,2020,4632.095,,France
FRA,VOLUNTARY,USD_CAP,1970,48.311,,France
FRA,VOLUNTARY,USD_CAP,1975,81.855,,France
FRA,VOLUNTARY,USD_CAP,1980,134.755,,France
FRA,VOLUNTARY,USD_CAP,1985,219.948,,France
FRA,VOLUNTARY,USD_CAP,1990,350.446,,France
FRA,VOLUNTARY,USD_CAP,1991,379.719,,France
FRA,VOLUNTARY,USD_CAP,1992,397.879,,France
FRA,VOLUNTARY,USD_CAP,1993,423.835,,France
FRA,VOLUNTARY,USD_CAP,1994,449.142,,France
FRA,VOLUNTARY,USD_CAP,1995,439.066,B,France
FRA,VOLUNTARY,USD_CAP,1996,455.774,,France
FRA,VOLUNTARY,USD_CAP,1997,467.789,,France
FRA,VOLUNTARY,USD_CAP,1998,488.198,,France
FRA,VOLUNTARY,USD_CAP,1999,512.443,,France
FRA,VOLUNTARY,USD_CAP,2000,567.596,,France
FRA,VOLUNTARY,USD_CAP,2001,606.352,,France
FRA,VOLUNTARY,USD_CAP,2002,656.392,,France
FRA,VOLUNTARY,USD_CAP,2003,648.6,B,France
FRA,VOLUNTARY,USD_CAP,2004,672.672,,France
FRA,VOLUNTARY,USD_CAP,2005,695.854,,France
FRA,VOLUNTARY,USD_CAP,2006,784.447,B,France
FRA,VOLUNTARY,USD_CAP,2007,824.531,,France
FRA,VOLUNTARY,USD_CAP,2008,876.745,,France
FRA,VOLUNTARY,USD_CAP,2009,911.496,,France
FRA,VOLUNTARY,USD_CAP,2010,960.326,,France
FRA,VOLUNTARY,USD_CAP,2011,998.623,,France
FRA,VOLUNTARY,USD_CAP,2012,1028.097,,France
FRA,VOLUNTARY,USD_CAP,2013,820.631,B,France
FRA,VOLUNTARY,USD_CAP,2014,824.333,,France
FRA,VOLUNTARY,USD_CAP,2015,817.036,,France
FRA,VOLUNTARY,USD_CAP,2016,843.017,,France
FRA,VOLUNTARY,USD_CAP,2017,849.657,,France
FRA,VOLUNTARY,USD_CAP,2018,849.3,,France
FRA,VOLUNTARY,USD_CAP,2019,849.994,,France
FRA,VOLUNTARY,USD_CAP,2020,836.323,,France
DEU,COMPULSORY,PC_GDP,1970,4.08,,Germany
DEU,COMPULSORY,PC_GDP,1971,4.537,,Germany
DEU,COMPULSORY,PC_GDP,1972,4.845,,Germany
DEU,COMPULSORY,PC_GDP,1973,5.183,,Germany
DEU,COMPULSORY,PC_GDP,1974,5.674,,Germany
